<local_time>;<bid>;<ask>19.06.2019 11:43:06;62.05001874;62.26618858
19.06.2019 11:43:12;62.05003731;62.26618858
19.06.2019 11:43:17;62.05003736;62.26618858
19.06.2019 11:43:19;62.05005594;62.26618858
19.06.2019 11:43:24;62.0500188;62.26618858
19.06.2019 11:43:25;62.0500374;62.26618858
19.06.2019 11:43:30;62.05003741;62.26618858
19.06.2019 11:43:33;62.05003746;62.26618858
19.06.2019 11:43:37;62.05005603;62.26618858
19.06.2019 11:43:40;62.05005608;62.26618858
19.06.2019 11:43:43;62.05007466;62.26618858
19.06.2019 11:43:48;62.05007471;62.26618858
19.06.2019 11:43:50;62.05007472;62.26618858
19.06.2019 11:43:55;62.05007477;62.26618858
19.06.2019 11:43:58;62.05007478;62.26618858
19.06.2019 11:43:59;62.05009338;62.26618858
19.06.2019 11:44:02;62.05009343;62.26618858
19.06.2019 11:44:08;62.05011201;62.26618858
19.06.2019 11:44:12;62.05011202;62.26618858
19.06.2019 11:44:13;62.05011206;62.26618858
19.06.2019 11:44:16;62.05013064;62.26618858
19.06.2019 11:44:20;62.05013065;62.26618858
19.06.2019 11:44:21;62.05013069;62.26618858
19.06.2019 11:44:23;62.05014936;62.26618858
19.06.2019 11:44:25;62.05014937;62.26618858
19.06.2019 11:44:28;62.05014941;62.26618858
19.06.2019 11:44:29;62.0501679;62.26618858
19.06.2019 11:44:32;62.05016791;62.26618858
19.06.2019 11:44:35;62.05018653;62.26618858
19.06.2019 11:44:40;62.05009344;62.26618858
19.06.2019 11:44:41;62.05011201;62.26618858
19.06.2019 11:44:42;62.05018654;62.26618858
19.06.2019 11:44:46;62.05011206;62.26618858
19.06.2019 11:44:52;62.05013064;62.26618858
19.06.2019 11:44:56;62.05013069;62.26618858
19.06.2019 11:44:58;62.05014936;62.26618858
19.06.2019 11:45:02;62.05014941;62.26618858
19.06.2019 11:45:07;62.05014942;62.26618858
19.06.2019 11:45:09;62.05014947;62.26618858
19.06.2019 11:45:13;62.05014948;62.26618858
19.06.2019 11:45:16;62.05014953;62.26618858
19.06.2019 11:45:20;62.05016817;62.26618858
19.06.2019 11:45:23;62.05016822;62.26618858
19.06.2019 11:45:27;62.0501868;62.26618858
19.06.2019 11:45:29;62.05018685;62.26618858
19.06.2019 11:45:32;62.05020543;62.26618858
19.06.2019 11:45:34;62.05020544;62.26618858
19.06.2019 11:45:40;62.05020548;62.26618858
19.06.2019 11:45:42;62.2;62.26618858
19.06.2019 11:45:44;62.2;62.26620003
19.06.2019 11:45:45;62.20000001;62.26620003
19.06.2019 11:45:49;62.20000001;62.26618858
19.06.2019 11:46:17;62.2;62.26618858
19.06.2019 11:46:18;62.20000001;62.26618858
19.06.2019 11:47:21;62.20000001;62.31999999
19.06.2019 11:47:22;62.20000001;62.31998854
19.06.2019 11:47:44;62.20000001;62.31997709
19.06.2019 11:48:15;62.20000001;62.31998854
19.06.2019 11:48:16;62.3;62.31998854
19.06.2019 11:48:18;62.2;62.2999377
19.06.2019 11:48:23;62.2;62.29991305
19.06.2019 11:48:50;62.2;62.26
19.06.2019 11:48:52;62.2;62.25997535
19.06.2019 11:49:18;62.2;62.26
19.06.2019 11:49:19;62.2;62.25997535
19.06.2019 11:50:25;62.13396672;62.25997535
19.06.2019 11:50:55;62.01106182;62.25997535
19.06.2019 11:50:59;62.01106182;62.25995664
19.06.2019 11:51:01;62.00001864;62.25995664
19.06.2019 11:51:02;62.01106183;62.25995664
19.06.2019 11:51:03;62.01106188;62.25995664
19.06.2019 11:51:05;62.01106188;62.25995659
19.06.2019 11:51:06;62.01106188;62.25993199
19.06.2019 11:51:07;62.01106189;62.25993199
19.06.2019 11:51:11;62.01106189;62.25993194
19.06.2019 11:51:12;62.01106189;62.25991326
19.06.2019 11:51:14;62.01106189;62.25990729
19.06.2019 11:51:15;62.01108045;62.25990729
19.06.2019 11:51:17;62.01108045;62.2598886
19.06.2019 11:51:19;62.01108054;62.2598886
19.06.2019 11:51:22;62.01108054;62.25986395
19.06.2019 11:51:23;62.01108059;62.25986395
19.06.2019 11:51:24;62.01109917;62.25986395
19.06.2019 11:51:26;62.01109917;62.25988856
19.06.2019 11:51:27;62.01109917;62.2598639
19.06.2019 11:51:29;62.01112382;62.25986988
19.06.2019 11:51:31;62.01112382;62.25983925
19.06.2019 11:51:33;62.01109922;62.25983925
19.06.2019 11:51:34;62.01114246;62.25983925
19.06.2019 11:51:38;62.01116711;62.25982056
19.06.2019 11:51:40;62.01118575;62.25982056
19.06.2019 11:51:41;62.01118575;62.25982051
19.06.2019 11:51:43;62.01118575;62.25979591
19.06.2019 11:51:45;62.0112104;62.25979591
19.06.2019 11:51:49;62.01121041;62.25979591
19.06.2019 11:51:51;62.01121046;62.25979591
19.06.2019 11:51:52;62.01123511;62.25977727
19.06.2019 11:51:56;62.0112537;62.25975262
19.06.2019 11:52:01;62.01127835;62.25973398
19.06.2019 11:52:03;62.0112784;62.25973397
19.06.2019 11:52:05;62.0112784;62.25970933
19.06.2019 11:52:08;62.01130305;62.2596906
19.06.2019 11:52:10;62.01132165;62.2596906
19.06.2019 11:52:12;62.01132165;62.25966595
19.06.2019 11:52:14;62.0113217;62.25964722
19.06.2019 11:52:16;62.0113463;62.25964722
19.06.2019 11:52:19;62.01134635;62.25964717
19.06.2019 11:52:21;62.01134635;62.25962257
19.06.2019 11:52:23;62.01134635;62.25960384
19.06.2019 11:52:25;62.01134636;62.25960384
19.06.2019 11:52:26;62.011371;62.25960384
19.06.2019 11:52:27;62.011371;62.25957919
19.06.2019 11:52:28;62.011371;62.25956055
19.06.2019 11:52:29;62.01134641;62.25956055
19.06.2019 11:52:31;62.01136503;62.25956055
19.06.2019 11:52:32;62.01137105;62.25956055
19.06.2019 11:52:33;62.01138968;62.2595605
19.06.2019 11:52:34;62.01138968;62.2595359
19.06.2019 11:52:37;62.01137106;62.2595359
19.06.2019 11:52:38;62.01139571;62.2595359
19.06.2019 11:52:41;62.01138973;62.25951726
19.06.2019 11:52:42;62.01139576;62.25951726
19.06.2019 11:52:43;62.01142041;62.25951726
19.06.2019 11:52:44;62.01142041;62.25951725
19.06.2019 11:52:45;62.01142041;62.25949261
19.06.2019 11:52:48;62.01142042;62.25949261
19.06.2019 11:52:49;62.01143901;62.25949261
19.06.2019 11:52:52;62.01145139;62.25947397
19.06.2019 11:52:55;62.01145139;62.25946159
19.06.2019 11:52:58;62.0114514;62.25944292
19.06.2019 11:53:01;62.01145145;62.25944292
19.06.2019 11:53:02;62.01145145;62.25943054
19.06.2019 11:53:03;62.01140223;62.25943054
19.06.2019 11:53:05;62.01145146;62.25941187
19.06.2019 11:53:07;62.01147006;62.25941187
19.06.2019 11:53:10;62.01147006;62.25948612
19.06.2019 11:53:11;62.01148244;62.25948612
19.06.2019 11:53:14;62.01150102;62.25948612
19.06.2019 11:53:15;62.0115134;62.25948612
19.06.2019 11:53:17;62.0115134;62.25947374
19.06.2019 11:53:21;62.01151345;62.25947374
19.06.2019 11:53:22;62.01151345;62.25945507
19.06.2019 11:53:26;62.01152579;62.25945507
19.06.2019 11:53:27;62.0115135;62.25944269
19.06.2019 11:53:31;62.01153216;62.25944269
19.06.2019 11:53:33;62.01154454;62.25944269
19.06.2019 11:53:37;62.01154459;62.25944269
19.06.2019 11:53:38;62.01156312;62.25944269
19.06.2019 11:53:41;62.01156312;62.25942402
19.06.2019 11:53:43;62.0115755;62.25941164
19.06.2019 11:53:47;62.01157555;62.25939297
19.06.2019 11:53:49;62.01157551;62.25939297
